iteration,p1score,p2score,p1score,p2score,p1score,p2score,p1score,p2score,p1score,p2score,p1score,p2score,p1score,p2score,p1score,p2score,p1score,p2score,p1score,p2score
7542,90,110,100,100,110,90,100,100,110,90,120,80,110,70,100,80,90,70,80,60
7543,90,110,100,100,90,110,80,120,70,110,60,100,70,90,80,100,70,90,60,80
7544,90,90,80,80,70,90,60,80,50,70,40,60,30,50,20,60,10,70,0,80
7545,110,90,120,80,110,70,120,60,110,50,100,60,110,50,120,40,110,30,120,20
7546,110,110,100,120,90,130,80,140,70,150,60,140,50,130,60,120,50,110,40,100
7547,90,110,100,120,90,110,100,100,110,90,100,80,110,90,100,80,90,70,80,80
7548,90,90,80,80,70,90,60,80,50,70,40,60,30,50,20,40,30,50,20,60
7549,90,90,80,80,90,90,80,80,90,70,80,60,70,50,60,40,50,30,40,20
7550,110,90,100,80,110,70,100,60,90,70,80,60,70,50,60,40,70,30,80,20
7551,90,90,80,100,70,110,80,100,70,90,60,80,70,70,80,60,70,50,60,60
7552,110,110,100,100,90,90,80,80,90,70,80,60,90,50,80,60,90,50,80,40
7553,90,90,80,100,70,90,80,80,70,90,60,80,50,70,60,80,50,90,40,80
7554,90,110,80,100,90,90,80,100,70,90,80,80,70,90,60,80,70,90,80,80
7555,90,90,80,80,90,70,100,80,110,70,100,80,90,70,80,60,90,70,100,60
7556,90,90,80,80,70,70,60,60,70,50,60,40,50,30,60,20,50,10,40,20
7557,90,90,80,100,90,90,80,100,70,90,60,80,70,70,60,80,50,70,40,60
7558,110,110,120,100,110,90,100,80,110,70,100,60,90,50,80,40,90,30,100,40
7559,110,110,120,100,110,110,100,100,110,90,100,100,110,90,100,100,90,90,80,80
7560,90,90,80,100,90,110,80,100,90,90,80,80,70,90,60,100,50,110,60,120
7561,90,110,100,100,110,90,100,80,90,70,100,60,110,50,100,40,90,30,80,20
7562,90,110,100,120,110,130,120,120,110,110,120,100,130,90,140,80,130,90,120,80
7563,110,90,120,80,110,90,100,80,90,70,80,80,70,90,80,80,70,90,60,80
7564,90,90,100,80,110,90,120,100,130,110,120,100,110,90,100,100,90,110,100,100
7565,90,90,80,100,70,90,60,80,70,70,80,60,90,50,80,60,70,50,60,40
7566,110,110,100,100,90,90,100,80,110,90,100,80,110,70,120,80,110,70,100,60
7567,90,90,80,80,70,90,60,80,70,70,60,60,50,50,40,60,30,50,20,40
7568,110,90,120,80,130,90,120,100,110,90,100,80,90,70,80,80,70,70,60,80
7569,90,90,80,100,70,90,80,80,90,90,100,100,90,110,80,100,70,110,60,120
7570,110,90,100,100,90,110,80,100,70,90,60,100,50,90,40,100,30,90,40,100
7571,110,110,100,120,110,110,100,120,90,110,100,100,110,90,120,100,130,110,140,120
7572,110,90,100,100,110,90,120,100,130,110,140,120,150,130,140,120,130,110,120,120
7573,90,110,80,100,90,90,80,100,70,110,60,120,70,110,60,100,70,90,60,80
7574,110,90,100,100,90,110,80,100,70,110,60,120,50,130,40,120,50,110,40,100
7575,90,110,80,120,70,110,60,100,50,110,60,120,70,130,80,140,70,130,60,140
7576,110,90,100,100,90,90,100,80,110,70,120,80,130,70,120,60,130,70,120,60
7577,90,110,80,120,90,110,100,100,90,90,100,80,90,90,80,80,70,70,80,80
7578,90,110,80,100,70,110,60,100,70,90,60,100,70,110,60,100,50,90,40,100
7579,110,110,120,120,110,110,100,100,110,90,100,80,90,70,80,60,90,70,100,60
7580,90,90,80,100,70,90,80,100,70,90,60,80,70,90,60,80,70,70,60,60
7581,90,90,100,100,90,90,100,80,90,90,80,80,70,70,60,80,50,90,60,100
7582,90,90,100,80,110,70,100,60,90,50,100,40,90,30,100,20,90,30,100,40
7583,110,90,100,80,110,90,120,80,110,90,100,80,110,70,120,60,110,50,100,40
7584,110,90,100,100,90,90,100,80,90,90,80,80,70,70,80,60,70,50,60,40
7585,90,90,100,80,90,90,80,80,70,70,80,80,70,90,60,80,70,90,60,100
7586,110,110,120,100,130,110,140,100,130,110,120,100,130,90,140,80,130,90,120,80
7587,90,90,100,80,90,90,80,80,70,90,60,80,50,90,60,100,70,90,60,100
7588,90,90,80,80,90,70,80,60,70,50,80,40,90,30,80,20,90,10,80,0
7589,90,110,80,120,90,110,80,100,70,90,80,80,70,70,60,60,70,50,60,40
7590,90,110,80,100,70,90,80,80,70,70,80,60,70,70,60,60,50,50,40,40
7591,90,110,80,120,70,110,80,120,70,110,60,100,70,90,60,80,70,70,80,60
7592,110,110,100,120,90,110,80,120,70,110,80,100,90,110,100,100,110,90,100,100
7593,90,110,80,120,70,110,80,100,70,90,80,80,70,70,80,80,70,70,80,60
7594,110,90,120,80,130,70,140,60,150,70,140,80,130,90,120,100,110,90,120,80
7595,90,90,100,80,90,70,80,80,90,70,80,60,90,70,80,60,90,70,80,60
7596,110,90,100,80,110,70,100,60,110,50,120,60,110,70,100,60,90,50,80,40
7597,110,90,100,80,90,70,80,80,70,90,60,80,70,70,60,60,70,50,60,60
7598,110,90,100,80,90,70,80,80,70,90,60,80,50,70,60,60,70,70,80,60
7599,110,110,120,120,110,130,120,120,110,130,100,120,90,110,80,120,70,110,60,100
7600,110,90,120,80,110,70,100,80,110,70,100,60,110,50,120,40,110,30,100,40
7601,90,110,100,100,90,90,100,100,90,110,80,100,90,90,100,100,90,90,80,80
7602,90,90,100,80,90,70,80,80,70,70,80,60,90,70,80,60,90,70,100,80
7603,90,110,80,120,70,130,60,140,70,130,80,140,90,130,80,120,70,110,60,120
7604,90,90,100,80,90,70,100,80,90,90,100,80,110,70,100,60,110,70,100,80
7605,110,90,100,100,90,90,80,80,90,70,100,60,90,50,80,40,90,30,80,40
7606,90,90,80,80,70,70,60,60,50,50,60,40,70,50,60,40,70,50,60,60
7607,90,90,100,100,90,90,100,100,90,110,80,120,70,110,60,120,50,130,40,120
7608,90,90,80,100,90,110,80,100,90,110,80,100,90,110,80,100,90,90,100,80
7609,110,110,100,100,90,90,80,100,70,90,60,80,50,70,60,60,50,50,40,60
7610,110,90,120,80,110,70,100,60,90,50,80,40,70,30,60,20,50,30,40,20
7611,90,90,80,80,70,70,80,60,70,50,60,40,50,30,40,20,30,10,20,0
7612,90,90,80,100,70,110,80,120,70,110,60,120,70,110,60,100,50,90,60,80
7613,110,110,100,100,90,90,80,80,70,70,80,60,70,50,60,40,50,30,40,20
7614,90,90,100,80,90,90,80,100,70,90,80,100,70,110,60,120,50,110,60,100
7615,90,90,80,80,70,70,60,80,50,70,40,60,50,70,40,60,50,50,40,40
7616,110,110,100,100,90,90,80,100,70,90,60,100,70,90,60,80,50,70,60,80
7617,90,90,80,80,70,70,60,80,50,70,40,60,30,50,20,40,30,30,20,40
7618,90,90,80,80,70,90,80,80,70,90,80,80,90,70,100,80,110,70,100,60
7619,110,90,100,100,90,90,80,100,70,90,60,80,50,70,60,60,50,50,40,40
7620,110,90,100,80,110,70,100,60,110,50,120,40,110,30,100,20,110,30,120,20
7621,90,110,80,100,70,90,80,80,90,90,80,80,70,90,60,100,70,110,60,100
7622,110,110,100,100,110,90,120,80,110,90,120,80,110,90,100,80,90,90,80,80
7623,90,90,80,80,70,90,60,80,70,90,80,100,70,90,60,80,70,70,60,60
7624,110,110,100,120,90,110,80,100,90,90,80,80,90,70,80,60,90,50,100,60
7625,90,90,100,100,90,90,80,80,70,70,80,60,70,50,60,60,50,70,60,60
7626,90,90,80,80,70,70,80,80,70,70,60,80,50,90,40,80,30,70,40,60
7627,90,90,80,100,70,110,60,120,50,130,60,140,50,130,60,120,70,130,60,120
7628,90,110,80,100,70,110,60,100,70,110,60,100,50,90,60,100,50,90,40,80
7629,90,90,100,100,90,110,100,120,110,110,100,120,90,110,100,100,90,90,100,100
7630,90,90,100,80,90,70,80,80,70,70,80,60,70,50,60,40,70,30,60,20
7631,110,90,120,100,110,90,120,100,130,110,120,100,130,90,120,80,110,90,100,100
7632,110,90,100,80,90,70,80,60,70,50,60,60,50,50,60,40,70,30,60,20
7633,90,90,100,80,90,70,80,60,70,50,60,60,50,50,40,40,50,30,60,20
7634,90,110,100,100,90,90,80,100,70,90,60,80,70,70,60,60,50,70,40,80
7635,90,90,80,100,90,90,80,80,90,70,100,60,90,50,80,60,90,50,80,40
7636,90,90,80,80,70,70,60,60,50,50,40,60,30,70,20,60,10,50,0,60
7637,90,90,80,80,90,70,80,60,70,70,80,80,70,70,60,60,70,50,60,60
7638,90,110,80,100,70,110,80,100,70,110,80,100,70,110,60,120,50,130,40,120
7639,90,90,80,80,70,70,60,60,50,50,40,60,30,50,20,60,30,50,20,40
7640,110,90,120,80,110,90,100,80,110,70,100,80,90,70,80,60,70,70,60,80
7641,90,90,100,80,110,70,120,60,110,70,100,60,90,70,80,80,90,70,100,80
7642,90,110,100,120,110,130,100,120,90,130,80,120,90,110,80,100,70,90,60,80
7643,90,90,80,80,70,70,60,80,50,70,40,80,30,70,20,60,10,50,0,40
7644,90,90,80,100,70,90,60,80,70,70,60,80,50,90,60,100,50,90,60,80
7645,110,90,100,100,90,110,100,120,110,110,100,100,90,90,80,100,70,90,60,100
7646,110,90,100,80,110,70,120,60,110,50,100,40,110,30,100,40,90,30,80,20
7647,90,90,80,80,70,90,60,80,70,90,60,80,50,70,40,80,30,70,20,60
7648,90,90,80,80,70,70,60,60,70,70,80,60,70,50,60,60,70,50,60,40
7649,90,90,80,80,70,70,80,60,70,50,60,40,50,30,60,20,50,10,40,0
7650,110,110,120,100,130,90,120,100,130,90,120,80,130,90,120,80,130,70,140,60
7651,90,90,100,80,90,70,100,60,110,50,100,60,90,50,80,40,90,50,100,40
7652,110,90,100,100,90,90,80,80,70,70,60,60,50,70,40,80,30,70,20,60
7653,90,90,100,80,90,90,80,80,70,70,60,80,50,70,40,80,50,90,60,100
7654,90,90,80,100,70,90,80,100,70,90,60,80,50,90,40,100,30,90,20,80
7655,90,90,80,80,90,70,80,60,70,50,60,60,50,50,60,40,50,50,40,60
7656,90,110,80,100,90,90,80,80,70,70,80,80,70,70,60,60,70,70,60,60
7657,110,90,100,80,90,70,80,60,70,70,60,80,50,70,60,80,50,70,40,60
7658,110,90,120,80,110,90,100,100,90,90,100,100,110,90,100,80,90,90,80,100
7659,110,90,120,100,110,110,120,120,110,110,120,100,130,110,120,120,110,130,120,140
7660,90,110,80,120,70,110,60,100,50,90,60,100,70,90,60,80,70,70,60,60
7661,90,90,100,80,90,90,80,80,90,90,80,100,70,90,60,80,50,70,60,80
7662,110,90,100,80,90,70,80,60,90,70,80,80,70,70,60,60,70,50,60,60
7663,90,90,80,100,70,110,60,100,50,90,40,80,30,70,40,80,30,70,20,80
7664,110,110,100,120,90,110,80,120,90,110,80,100,70,90,60,80,50,70,40,80
7665,110,90,100,80,110,90,100,100,90,90,100,100,90,90,80,100,70,90,60,80
7666,90,110,100,100,110,110,100,100,90,90,80,80,70,70,60,80,70,70,80,80
7667,110,90,100,80,110,90,100,80,90,70,80,60,90,50,80,40,70,30,60,20
7668,110,90,100,80,90,90,100,80,90,70,80,60,70,50,60,60,50,70,60,60
7669,90,90,100,100,110,90,100,80,90,90,80,100,70,90,60,100,70,110,80,100
7670,110,90,120,80,110,70,120,60,130,50,120,40,130,50,120,40,130,30,120,40
7671,90,90,80,100,70,90,60,80,70,70,60,60,50,70,40,60,50,50,40,40
7672,90,110,80,120,90,110,80,100,70,90,60,100,70,90,60,100,70,90,80,100
7673,90,110,80,100,90,90,80,100,70,90,60,100,70,90,60,100,50,90,40,100
7674,110,90,120,100,110,90,120,80,130,70,120,80,130,70,140,60,130,70,140,60
7675,90,110,80,100,70,110,80,120,70,110,60,100,70,90,60,80,50,70,40,60
7676,90,90,80,100,90,90,80,80,70,90,60,80,50,90,40,80,30,90,40,80
7677,90,110,80,120,90,130,80,120,70,130,60,120,70,110,80,100,70,90,80,80
7678,90,90,100,80,90,70,80,80,70,70,80,60,70,70,80,80,70,70,80,60
7679,110,90,120,80,130,70,120,60,110,50,100,40,90,30,80,20,70,10,60,0
7680,110,90,100,100,90,90,80,100,70,110,60,120,50,110,40,120,30,130,20,120
7681,90,90,80,100,90,90,80,80,90,70,80,60,90,70,80,60,90,70,80,60
7682,110,90,100,80,90,70,100,60,90,50,80,40,90,30,100,40,90,30,80,20
7683,90,90,80,80,70,70,80,80,70,70,80,60,70,70,60,80,50,70,40,60
7684,110,90,120,80,110,90,100,100,90,110,80,100,70,110,60,120,50,110,40,100
7685,110,110,100,120,90,110,80,100,70,90,60,80,50,70,60,60,70,50,60,60
7686,90,90,80,80,90,90,100,80,110,90,100,80,110,70,100,60,90,50,80,40
7687,110,90,120,80,110,70,100,80,90,70,100,80,110,90,120,80,110,70,120,60
7688,110,90,100,80,90,70,100,60,110,50,100,40,90,30,80,20,70,10,60,20
7689,90,90,80,100,70,110,60,100,50,90,60,100,70,90,60,80,50,70,40,60
7690,90,110,80,120,90,130,80,120,70,130,60,120,50,130,40,120,30,130,20,140
7691,110,90,120,100,110,90,100,80,110,90,100,100,90,110,80,100,70,110,80,100
7692,90,110,80,100,70,90,60,100,50,90,40,100,30,110,20,100,10,110,20,100
7693,110,90,100,100,90,90,80,80,70,70,80,60,70,70,60,60,70,50,60,60
7694,90,90,80,80,90,90,80,80,70,90,60,100,50,90,40,100,30,90,40,100
7695,90,110,80,120,70,110,80,100,70,90,60,80,70,70,60,60,50,50,40,40
7696,90,110,80,100,90,90,80,80,70,70,80,80,70,70,60,60,70,70,60,80
7697,110,110,100,100,90,110,80,120,90,130,80,120,70,110,60,120,50,110,60,120
7698,110,90,100,80,90,90,80,80,70,70,60,60,70,70,60,80,50,70,40,80
7699,90,110,80,100,70,110,60,100,50,110,40,120,50,110,40,120,50,110,40,120
7700,90,90,80,80,70,90,80,100,70,90,60,80,70,70,60,60,50,70,40,60
7701,110,90,100,80,110,70,120,60,130,50,120,40,110,50,100,40,90,50,80,60
7702,90,90,100,80,110,70,120,60,110,70,100,60,90,50,80,40,90,50,100,40
7703,90,110,80,100,90,110,80,100,90,90,80,100,90,110,100,100,90,90,100,100
7704,90,90,80,80,70,70,60,60,50,50,40,60,30,70,20,60,10,50,0,40
7705,110,90,120,80,110,70,120,80,110,70,100,80,110,70,100,60,90,70,80,80
7706,110,90,100,80,90,90,80,80,70,70,60,80,50,70,60,80,70,70,60,80
7707,90,90,100,100,90,110,80,120,90,130,80,140,70,130,60,140,50,130,60,120
7708,110,90,100,100,110,90,100,100,110,90,120,80,130,70,120,60,110,50,100,40
7709,110,90,100,80,90,70,80,80,90,70,100,80,110,70,100,60,90,70,100,80
7710,90,110,80,100,90,90,100,80,110,90,100,80,90,70,80,60,90,50,80,40
7711,90,110,80,100,90,90,100,80,110,70,100,80,90,70,80,60,90,50,80,40
7712,90,90,100,80,90,70,80,80,70,90,60,80,50,90,40,80,30,70,20,60
7713,90,110,80,100,70,90,80,80,70,70,60,60,70,50,60,60,50,50,40,40
7714,90,110,80,120,70,130,80,140,90,150,100,140,110,150,120,140,110,150,100,160
7715,110,110,120,120,110,110,120,120,130,130,120,120,130,110,120,120,110,110,120,100
7716,90,110,100,120,90,110,80,100,70,90,80,80,70,70,60,80,50,70,60,60
7717,90,90,80,80,70,70,60,60,50,50,40,60,30,70,20,80,10,70,20,60
7718,110,110,100,100,90,90,100,80,90,70,100,60,90,50,100,60,90,50,80,40
7719,110,90,100,100,90,110,80,100,90,90,80,80,70,90,80,80,70,70,80,60
7720,90,90,100,80,90,70,80,60,90,70,80,60,90,50,100,60,110,50,100,40
7721,110,90,120,100,110,90,100,80,110,70,120,60,110,50,120,40,130,30,120,20
7722,90,90,80,100,70,110,60,100,70,90,60,80,50,70,40,60,30,70,20,60
7723,90,90,100,80,90,70,80,80,70,90,80,100,70,110,60,120,70,110,60,120
7724,110,110,120,100,130,90,120,100,130,110,120,120,130,110,140,120,150,130,140,140
7725,90,90,80,100,90,90,80,80,70,70,80,80,70,70,60,60,70,70,80,60
7726,90,110,80,100,70,90,80,100,70,110,80,100,70,90,60,80,50,70,40,80
7727,110,90,120,80,130,90,120,80,110,70,100,80,90,70,100,80,110,70,100,60
7728,90,110,100,100,110,90,120,80,110,90,120,100,110,90,100,100,90,90,80,80
7729,90,90,80,100,70,90,60,100,50,90,60,80,70,90,60,80,50,90,60,100
7730,110,110,120,100,130,110,120,100,130,90,140,100,150,110,140,100,130,90,120,80
7731,110,110,100,120,90,110,80,100,70,110,60,100,50,90,40,100,50,110,40,100
7732,90,90,80,80,90,70,80,80,70,70,60,60,70,50,60,40,50,30,40,40
7733,110,110,120,120,110,110,100,100,90,110,80,100,70,90,60,80,50,70,60,80
7734,90,90,80,80,70,70,80,60,70,50,60,40,50,30,40,20,30,10,20,0
7735,110,90,100,80,110,70,100,60,110,50,120,60,130,50,140,40,130,30,120,20
7736,110,90,100,80,110,70,100,60,90,50,100,40,110,50,120,60,110,50,100,40
7737,90,90,80,80,70,70,80,60,70,50,60,40,50,30,60,20,50,10,40,20
7738,110,110,120,120,110,130,100,120,90,110,100,100,110,90,120,80,110,70,100,60
7739,110,90,120,80,110,70,100,60,110,50,100,40,110,50,120,40,110,30,100,20
7740,90,90,80,80,70,90,80,80,90,70,100,60,90,50,80,60,70,50,60,40
7741,110,110,120,100,130,90,120,100,130,90,120,80,110,70,120,60,130,50,120,40
7742,110,110,100,120,90,130,100,140,110,130,100,120,90,130,80,120,70,110,60,120
7743,110,90,100,80,90,70,100,60,90,50,80,40,70,50,60,40,50,30,40,40
7744,90,110,80,120,70,110,80,100,90,90,100,80,90,70,100,60,90,70,80,60
7745,90,90,80,80,70,70,60,60,50,50,40,40,30,30,20,20,10,10,0,20
7746,90,90,80,80,90,70,80,60,70,50,60,40,50,30,40,20,50,10,40,0
7747,90,90,80,100,90,90,100,100,90,90,100,100,90,90,80,80,70,90,80,100
7748,110,110,100,100,90,90,100,80,90,90,80,100,90,90,80,80,70,90,60,100
7749,110,90,120,80,110,70,100,60,90,70,80,60,90,70,100,60,90,50,80,40
7750,90,110,80,100,70,90,80,100,70,90,60,80,70,70,60,80,70,90,80,100
7751,90,90,100,80,90,70,100,60,110,70,100,80,90,90,80,80,90,70,80,60
7752,90,110,80,100,90,90,100,100,110,90,100,80,110,70,120,60,110,70,100,80
7753,90,90,100,80,110,70,120,60,110,50,100,40,90,50,80,40,90,50,100,40
7754,110,110,100,100,90,90,100,100,110,90,100,80,110,70,100,60,90,50,100,40
7755,90,110,100,100,110,90,100,100,90,90,80,80,70,70,80,60,90,50,80,60
7756,90,90,80,80,70,90,60,80,50,70,40,60,30,50,20,40,10,50,20,40
7757,90,90,100,100,110,90,100,100,90,110,80,100,70,90,60,100,50,90,40,100
7758,110,110,120,120,130,110,120,100,130,90,140,100,130,90,120,80,110,70,120,60
7759,110,90,100,100,90,110,100,100,90,110,100,100,90,90,80,100,70,110,60,120
7760,90,110,80,100,70,90,60,80,50,90,60,80,50,90,40,80,50,90,40,100
7761,90,90,80,80,90,70,100,60,90,50,100,60,110,50,120,40,130,50,140,40
7762,110,90,120,100,110,90,100,80,90,70,80,60,70,50,80,40,70,30,60,20
7763,90,110,100,100,90,110,80,100,70,90,60,80,50,70,60,60,50,50,40,40
7764,90,90,80,80,90,90,80,100,70,110,80,120,70,110,60,100,50,90,40,80
7765,90,90,100,80,90,70,80,60,70,70,60,60,50,70,40,60,50,50,40,40
7766,90,90,100,80,90,90,80,80,90,70,80,60,90,50,80,40,90,30,80,40
7767,110,90,120,80,110,70,100,80,90,70,80,60,70,50,60,40,70,30,60,20
7768,90,90,80,80,70,70,80,60,70,50,60,60,70,70,80,60,70,50,80,60
7769,110,110,100,100,90,90,80,100,70,90,60,80,50,70,60,80,50,90,40,80
7770,90,110,80,100,70,110,60,120,50,110,60,100,50,110,40,100,50,90,60,100
7771,110,90,100,80,110,70,100,60,90,70,80,60,70,50,80,40,70,30,60,40
7772,90,90,100,100,110,90,100,100,90,90,80,100,70,110,60,100,50,90,40,80
7773,90,90,80,80,70,70,60,60,70,70,60,60,50,50,40,40,50,50,60,40
7774,110,90,100,80,90,70,100,60,90,70,80,80,70,90,60,80,70,90,60,80
7775,110,90,100,80,90,70,100,60,90,50,80,60,70,50,60,60,50,50,60,60
7776,90,90,100,100,90,90,100,80,90,70,80,80,90,90,100,80,110,70,120,60
7777,90,90,100,80,90,90,80,80,90,70,80,60,70,50,60,40,70,30,60,20
7778,110,90,100,80,90,70,100,60,90,50,80,60,70,70,60,60,70,50,80,60
7779,90,90,80,80,90,90,80,80,70,90,80,100,90,90,100,100,90,90,80,80
7780,90,90,80,80,70,70,60,60,70,50,60,40,50,30,40,40,30,30,20,40
7781,90,90,100,80,110,70,100,60,90,50,100,60,90,70,80,80,90,90,80,80
7782,110,90,100,80,110,90,100,80,90,70,100,60,110,50,100,40,90,30,80,20
7783,110,90,100,100,90,90,100,100,90,90,80,80,70,90,60,100,50,90,40,80
7784,90,110,100,100,90,90,80,80,90,90,100,80,90,70,80,60,70,50,60,60
7785,110,90,100,80,90,70,80,60,90,70,80,60,70,50,60,60,50,50,40,40
7786,90,110,80,100,70,90,60,80,70,90,60,80,70,70,80,60,70,70,60,60
7787,90,90,100,80,110,70,100,60,90,70,80,60,90,70,80,60,90,70,80,60
7788,90,110,100,120,90,130,80,140,90,130,80,120,90,110,100,100,90,110,80,100
7789,90,90,80,80,90,70,100,60,90,50,80,40,70,30,60,40,50,30,40,20
7790,90,90,100,100,110,110,100,100,110,90,100,80,110,70,100,80,110,70,100,60
7791,90,110,100,120,90,130,80,120,70,110,60,100,50,90,40,100,50,110,60,120
7792,90,90,100,80,90,70,100,60,110,50,100,40,90,30,80,20,70,30,60,20
7793,90,90,100,100,90,110,80,120,70,110,60,100,50,90,40,100,50,110,40,100
7794,90,90,80,80,70,90,80,80,90,70,80,80,70,70,80,80,70,70,80,60
7795,90,90,80,80,90,70,80,60,70,70,60,80,50,90,40,80,30,90,40,80
7796,110,110,100,100,110,90,120,80,110,90,100,80,90,70,80,60,70,70,60,60
7797,110,110,100,100,90,90,80,80,90,90,80,100,70,90,60,80,50,90,60,100
7798,110,90,120,80,130,90,120,100,110,90,100,80,90,90,80,80,70,70,60,60
7799,90,90,100,80,110,90,100,80,90,70,80,80,70,70,80,60,90,70,80,60
7800,90,90,100,80,90,70,80,60,70,50,60,40,70,30,60,40,50,30,40,20
7801,90,110,100,120,110,130,100,120,90,110,80,120,90,110,80,120,70,110,60,100
7802,90,110,80,100,70,90,60,80,50,70,60,60,50,50,60,40,70,50,60,40
7803,90,110,80,120,70,110,60,100,50,90,40,100,50,90,40,100,30,110,20,120
7804,90,90,80,100,70,110,60,100,50,110,60,100,50,90,40,80,30,70,20,60
7805,90,110,80,100,70,110,60,100,50,90,60,80,50,70,40,60,50,70,40,80
7806,110,90,120,80,110,70,100,60,110,50,100,40,110,30,100,20,90,30,80,40
7807,90,90,80,80,90,90,80,80,90,90,80,80,90,90,80,80,70,70,60,80
7808,110,110,100,100,90,90,80,100,90,90,100,100,90,90,100,80,110,90,100,80
7809,90,90,80,100,90,110,80,100,90,90,80,80,90,70,80,60,90,50,100,40
7810,90,110,80,100,70,90,60,80,50,70,40,60,30,50,20,60,30,50,20,40
7811,110,90,120,80,110,70,100,60,90,50,80,60,90,50,80,60,70,50,60,60
7812,90,110,80,100,90,90,100,80,90,70,80,60,70,50,60,40,50,30,40,20
7813,90,90,80,100,70,90,60,80,50,70,40,60,30,50,40,40,30,50,40,40
7814,90,110,100,100,90,90,80,80,70,90,60,100,70,90,80,80,70,90,60,80
7815,110,90,120,80,110,70,120,60,110,50,100,40,90,50,80,60,90,70,100,80
7816,90,90,80,80,70,90,80,80,90,70,80,80,70,90,60,100,50,90,40,100
7817,90,90,100,100,90,90,80,100,70,90,60,100,70,90,60,80,50,90,40,80
7818,90,110,80,100,70,90,60,80,50,90,40,80,30,70,20,60,30,50,20,40
7819,90,90,80,80,70,90,80,100,70,110,60,100,50,110,40,100,30,110,20,100
7820,90,110,100,120,90,130,80,140,70,130,60,120,70,130,60,120,50,110,60,100
7821,90,90,100,80,90,70,100,80,90,70,100,60,90,70,100,60,90,70,100,60
7822,90,110,80,100,70,90,80,100,70,90,60,80,50,90,40,80,30,90,20,80
7823,110,90,100,100,90,110,80,120,70,110,80,100,70,90,80,80,70,90,60,80
7824,90,90,80,80,70,90,60,100,50,90,60,80,50,90,40,80,50,90,40,80
7825,90,110,100,100,110,110,120,120,130,110,140,120,130,110,140,100,150,90,140,80
7826,90,110,100,120,110,110,100,120,90,110,100,100,90,90,100,80,110,90,100,80
7827,90,90,80,80,90,90,80,80,90,70,80,80,70,90,60,80,50,70,40,80
7828,90,90,100,80,90,70,80,60,90,50,80,40,70,50,60,40,70,30,60,20
7829,90,110,80,100,70,110,80,120,70,110,80,100,90,110,100,120,110,130,100,140
7830,110,90,100,100,90,90,80,80,70,90,60,100,50,90,40,80,50,90,40,100
7831,90,90,100,100,90,110,80,120,70,110,80,100,90,90,100,80,90,70,80,60
7832,90,90,80,80,70,90,60,100,50,110,40,120,30,130,20,120,10,110,0,100
7833,90,110,80,100,70,90,60,80,50,70,40,60,50,50,40,40,30,30,20,20
7834,110,110,100,100,90,90,80,80,70,70,60,80,50,70,40,80,30,90,20,80
7835,90,90,100,80,110,70,120,60,110,50,120,40,130,50,140,40,150,50,160,60
7836,110,90,100,80,90,70,100,60,110,70,100,80,90,70,80,60,70,50,60,40
7837,110,110,100,100,90,110,80,100,70,90,60,80,50,90,40,80,30,90,40,80
7838,110,110,100,100,90,110,80,120,70,130,60,120,70,110,80,120,70,110,60,120
7839,90,90,80,100,90,110,100,120,90,130,80,120,70,130,60,140,50,150,40,140
7840,90,90,100,80,90,70,80,80,90,90,80,100,70,110,60,100,50,90,40,100
7841,110,90,120,80,110,70,100,60,90,70,80,60,70,50,80,60,90,50,80,40
7842,110,90,100,80,90,90,100,80,90,90,100,100,90,90,80,80,70,70,60,60
7843,90,110,80,100,90,90,80,80,70,70,60,80,50,70,40,80,30,70,20,80
